,from,to,from_lat,from_lon,to_lat,to_lon,from_id,to_id
134,Senen Sentral,Juanda,-6.178160999999999,106.842132,-6.168080199999999,106.8308848,97,35
134,Senen Sentral,Juanda,-6.178160999999999,106.842132,-6.168080199999999,106.8308848,97,35
134,Senen Sentral,Juanda,-6.178160999999999,106.842132,-6.168080199999999,106.8308848,97,35
134,Senen Sentral,Juanda,-6.178160999999999,106.842132,-6.168080199999999,106.8308848,97,35
134,Senen Sentral,Juanda,-6.178160999999999,106.842132,-6.168080199999999,106.8308848,97,35
134,Senen Sentral,Juanda,-6.178160999999999,106.842132,-6.168080199999999,106.8308848,97,35
136,Senen Sentral,Balai Kota,-6.178160999999999,106.842132,-6.1802546,106.8276246,97,1
136,Senen Sentral,Balai Kota,-6.178160999999999,106.842132,-6.1802546,106.8276246,97,1
136,Senen Sentral,Balai Kota,-6.178160999999999,106.842132,-6.1802546,106.8276246,97,1
136,Senen Sentral,Balai Kota,-6.178160999999999,106.842132,-6.1802546,106.8276246,97,1
136,Senen Sentral,Balai Kota,-6.178160999999999,106.842132,-6.1802546,106.8276246,97,1
136,Senen Sentral,Balai Kota,-6.178160999999999,106.842132,-6.1802546,106.8276246,97,1
137,Salemba UI,Cempaka Timur,-6.1936972,106.8490886,-6.166629599999999,106.875826,94,6
138,Kampung Melayu,Kalideres,-6.224627799999999,106.8667312,-6.1544244,106.7058378,46,36
138,Kampung Melayu,Kalideres,-6.224627799999999,106.8667312,-6.1544244,106.7058378,46,36
139,Kampung Melayu,RS Sumber Waras,-6.224627799999999,106.8667312,-6.166276,106.79691,46,68
139,Kampung Melayu,RS Sumber Waras,-6.224627799999999,106.8667312,-6.166276,106.79691,46,68
139,Kampung Melayu,RS Sumber Waras,-6.224627799999999,106.8667312,-6.166276,106.79691,46,68
139,Kampung Melayu,RS Sumber Waras,-6.224627799999999,106.8667312,-6.166276,106.79691,46,68
139,Kampung Melayu,RS Sumber Waras,-6.224627799999999,106.8667312,-6.166276,106.79691,46,68
139,Kampung Melayu,RS Sumber Waras,-6.224627799999999,106.8667312,-6.166276,106.79691,46,68
139,Kampung Melayu,RS Sumber Waras,-6.224627799999999,106.8667312,-6.166276,106.79691,46,68
140,Senen Sentral,Blok M,-6.178160999999999,106.842132,-6.2426298,106.8009663,97,3
140,Senen Sentral,Blok M,-6.178160999999999,106.842132,-6.2426298,106.8009663,97,3
141,Kampung Melayu,Blok M,-6.224627799999999,106.8667312,-6.2426298,106.8009663,46,3
141,Kampung Melayu,Blok M,-6.224627799999999,106.8667312,-6.2426298,106.8009663,46,3
141,Kampung Melayu,Blok M,-6.224627799999999,106.8667312,-6.2426298,106.8009663,46,3
144,Kampung Melayu,Stasiun Kota,-6.224627799999999,106.8667312,-6.137797,106.814012,46,83
144,Kampung Melayu,Stasiun Kota,-6.224627799999999,106.8667312,-6.137797,106.814012,46,83
144,Kampung Melayu,Stasiun Kota,-6.224627799999999,106.8667312,-6.137797,106.814012,46,83
144,Kampung Melayu,Stasiun Kota,-6.224627799999999,106.8667312,-6.137797,106.814012,46,83
144,Kampung Melayu,Stasiun Kota,-6.224627799999999,106.8667312,-6.137797,106.814012,46,83
144,Kampung Melayu,Stasiun Kota,-6.224627799999999,106.8667312,-6.137797,106.814012,46,83
145,Salemba UI,Blok M,-6.1936972,106.8490886,-6.2426298,106.8009663,94,3
145,Salemba UI,Blok M,-6.1936972,106.8490886,-6.2426298,106.8009663,94,3
145,Salemba UI,Blok M,-6.1936972,106.8490886,-6.2426298,106.8009663,94,3
145,Salemba UI,Blok M,-6.1936972,106.8490886,-6.2426298,106.8009663,94,3
145,Salemba UI,Blok M,-6.1936972,106.8490886,-6.2426298,106.8009663,94,3
145,Salemba UI,Blok M,-6.1936972,106.8490886,-6.2426298,106.8009663,94,3
145,Salemba UI,Blok M,-6.1936972,106.8490886,-6.2426298,106.8009663,94,3
145,Salemba UI,Blok M,-6.1936972,106.8490886,-6.2426298,106.8009663,94,3
145,Salemba UI,Blok M,-6.1936972,106.8490886,-6.2426298,106.8009663,94,3
146,Kramat Sentiong,Blok M,-6.1881848,106.8460618,-6.2426298,106.8009663,51,3
147,Senen Sentral,Stasiun Kota,-6.178160999999999,106.842132,-6.137797,106.814012,97,83
147,Senen Sentral,Stasiun Kota,-6.178160999999999,106.842132,-6.137797,106.814012,97,83
147,Senen Sentral,Stasiun Kota,-6.178160999999999,106.842132,-6.137797,106.814012,97,83
147,Senen Sentral,Stasiun Kota,-6.178160999999999,106.842132,-6.137797,106.814012,97,83
147,Senen Sentral,Stasiun Kota,-6.178160999999999,106.842132,-6.137797,106.814012,97,83
147,Senen Sentral,Stasiun Kota,-6.178160999999999,106.842132,-6.137797,106.814012,97,83
149,Salemba UI,Tosari,-6.1936972,106.8490886,-6.198110199999999,106.8231293,94,91
149,Salemba UI,Tosari,-6.1936972,106.8490886,-6.198110199999999,106.8231293,94,91
149,Salemba UI,Tosari,-6.1936972,106.8490886,-6.198110199999999,106.8231293,94,91
149,Salemba UI,Tosari,-6.1936972,106.8490886,-6.198110199999999,106.8231293,94,91
149,Salemba UI,Tosari,-6.1936972,106.8490886,-6.198110199999999,106.8231293,94,91
150,Kampung Melayu,Ragunan,-6.224627799999999,106.8667312,-6.3055197,106.8203048,46,69
150,Kampung Melayu,Ragunan,-6.224627799999999,106.8667312,-6.3055197,106.8203048,46,69
150,Kampung Melayu,Ragunan,-6.224627799999999,106.8667312,-6.3055197,106.8203048,46,69
150,Kampung Melayu,Ragunan,-6.224627799999999,106.8667312,-6.3055197,106.8203048,46,69
150,Kampung Melayu,Ragunan,-6.224627799999999,106.8667312,-6.3055197,106.8203048,46,69
151,Salemba UI,PGC 1,-6.1936972,106.8490886,-6.2624546,106.8663531,94,51
151,Salemba UI,PGC 1,-6.1936972,106.8490886,-6.2624546,106.8663531,94,51
151,Salemba UI,PGC 1,-6.1936972,106.8490886,-6.2624546,106.8663531,94,51
151,Salemba UI,PGC 1,-6.1936972,106.8490886,-6.2624546,106.8663531,94,51
151,Salemba UI,PGC 1,-6.1936972,106.8490886,-6.2624546,106.8663531,94,51
151,Salemba UI,PGC 1,-6.1936972,106.8490886,-6.2624546,106.8663531,94,51
152,Gn.Sahari Mg.Dua,PGC 1,-6.136047,106.825236,-6.2624546,106.8663531,33,51
152,Gn.Sahari Mg.Dua,PGC 1,-6.136047,106.825236,-6.2624546,106.8663531,33,51
153,Tegalan,PGC 1,-6.202948999999999,106.857115,-6.2624546,106.8663531,106,51
153,Tegalan,PGC 1,-6.202948999999999,106.857115,-6.2624546,106.8663531,106,51
153,Tegalan,PGC 1,-6.202948999999999,106.857115,-6.2624546,106.8663531,106,51
153,Tegalan,PGC 1,-6.202948999999999,106.857115,-6.2624546,106.8663531,106,51
153,Tegalan,PGC 1,-6.202948999999999,106.857115,-6.2624546,106.8663531,106,51
155,Matraman I,PGC 1,-6.2000186,106.8543686,-6.2624546,106.8663531,60,51
155,Matraman I,PGC 1,-6.2000186,106.8543686,-6.2624546,106.8663531,60,51
155,Matraman I,PGC 1,-6.2000186,106.8543686,-6.2624546,106.8663531,60,51
155,Matraman I,PGC 1,-6.2000186,106.8543686,-6.2624546,106.8663531,60,51
155,Matraman I,PGC 1,-6.2000186,106.8543686,-6.2624546,106.8663531,60,51
155,Matraman I,PGC 1,-6.2000186,106.8543686,-6.2624546,106.8663531,60,51
155,Matraman I,PGC 1,-6.2000186,106.8543686,-6.2624546,106.8663531,60,51
155,Matraman I,PGC 1,-6.2000186,106.8543686,-6.2624546,106.8663531,60,51
156,Kampung Melayu,Cawang UKI,-6.224627799999999,106.8667312,-6.250110299999999,106.8739973,46,5
156,Kampung Melayu,Cawang UKI,-6.224627799999999,106.8667312,-6.250110299999999,106.8739973,46,5
156,Kampung Melayu,Cawang UKI,-6.224627799999999,106.8667312,-6.250110299999999,106.8739973,46,5
156,Kampung Melayu,Cawang UKI,-6.224627799999999,106.8667312,-6.250110299999999,106.8739973,46,5
156,Kampung Melayu,Cawang UKI,-6.224627799999999,106.8667312,-6.250110299999999,106.8739973,46,5
156,Kampung Melayu,Cawang UKI,-6.224627799999999,106.8667312,-6.250110299999999,106.8739973,46,5
156,Kampung Melayu,Cawang UKI,-6.224627799999999,106.8667312,-6.250110299999999,106.8739973,46,5
156,Kampung Melayu,Cawang UKI,-6.224627799999999,106.8667312,-6.250110299999999,106.8739973,46,5
156,Kampung Melayu,Cawang UKI,-6.224627799999999,106.8667312,-6.250110299999999,106.8739973,46,5
157,Kampung Melayu,PGC 1,-6.224627799999999,106.8667312,-6.2624546,106.8663531,46,51
157,Kampung Melayu,PGC 1,-6.224627799999999,106.8667312,-6.2624546,106.8663531,46,51
157,Kampung Melayu,PGC 1,-6.224627799999999,106.8667312,-6.2624546,106.8663531,46,51
157,Kampung Melayu,PGC 1,-6.224627799999999,106.8667312,-6.2624546,106.8663531,46,51
157,Kampung Melayu,PGC 1,-6.224627799999999,106.8667312,-6.2624546,106.8663531,46,51
158,Kramat Sentiong,PGC 1,-6.1881848,106.8460618,-6.2624546,106.8663531,51,51
158,Kramat Sentiong,PGC 1,-6.1881848,106.8460618,-6.2624546,106.8663531,51,51
158,Kramat Sentiong,PGC 1,-6.1881848,106.8460618,-6.2624546,106.8663531,51,51
158,Kramat Sentiong,PGC 1,-6.1881848,106.8460618,-6.2624546,106.8663531,51,51
158,Kramat Sentiong,PGC 1,-6.1881848,106.8460618,-6.2624546,106.8663531,51,51
158,Kramat Sentiong,PGC 1,-6.1881848,106.8460618,-6.2624546,106.8663531,51,51
159,Ps.Jatinegara,PGC 1,-6.2157353,106.8663076,-6.2624546,106.8663531,81,51
159,Ps.Jatinegara,PGC 1,-6.2157353,106.8663076,-6.2624546,106.8663531,81,51
159,Ps.Jatinegara,PGC 1,-6.2157353,106.8663076,-6.2624546,106.8663531,81,51
159,Ps.Jatinegara,PGC 1,-6.2157353,106.8663076,-6.2624546,106.8663531,81,51
159,Ps.Jatinegara,PGC 1,-6.2157353,106.8663076,-6.2624546,106.8663531,81,51
159,Ps.Jatinegara,PGC 1,-6.2157353,106.8663076,-6.2624546,106.8663531,81,51
159,Ps.Jatinegara,PGC 1,-6.2157353,106.8663076,-6.2624546,106.8663531,81,51
159,Ps.Jatinegara,PGC 1,-6.2157353,106.8663076,-6.2624546,106.8663531,81,51
161,Landas Pacu Timur,Penjaringan,-6.1521666,106.854226,-6.1262897,106.7920473,52,57
161,Landas Pacu Timur,Penjaringan,-6.1521666,106.854226,-6.1262897,106.7920473,52,57
161,Landas Pacu Timur,Penjaringan,-6.1521666,106.854226,-6.1262897,106.7920473,52,57
161,Landas Pacu Timur,Penjaringan,-6.1521666,106.854226,-6.1262897,106.7920473,52,57
161,Landas Pacu Timur,Penjaringan,-6.1521666,106.854226,-6.1262897,106.7920473,52,57
161,Landas Pacu Timur,Penjaringan,-6.1521666,106.854226,-6.1262897,106.7920473,52,57
161,Landas Pacu Timur,Penjaringan,-6.1521666,106.854226,-6.1262897,106.7920473,52,57
162,Kampung Melayu,Senen Sentral,-6.224627799999999,106.8667312,-6.178160999999999,106.842132,46,78
162,Kampung Melayu,Senen Sentral,-6.224627799999999,106.8667312,-6.178160999999999,106.842132,46,78
163,Kampung Melayu,Ancol,-6.224627799999999,106.8667312,-6.127498000000001,106.830416,46,0
163,Kampung Melayu,Ancol,-6.224627799999999,106.8667312,-6.127498000000001,106.830416,46,0
163,Kampung Melayu,Ancol,-6.224627799999999,106.8667312,-6.127498000000001,106.830416,46,0
163,Kampung Melayu,Ancol,-6.224627799999999,106.8667312,-6.127498000000001,106.830416,46,0
164,Gn.Sahari Mg.Dua,Senen Sentral,-6.136047,106.825236,-6.178160999999999,106.842132,33,78
164,Gn.Sahari Mg.Dua,Senen Sentral,-6.136047,106.825236,-6.178160999999999,106.842132,33,78
164,Gn.Sahari Mg.Dua,Senen Sentral,-6.136047,106.825236,-6.178160999999999,106.842132,33,78
164,Gn.Sahari Mg.Dua,Senen Sentral,-6.136047,106.825236,-6.178160999999999,106.842132,33,78
164,Gn.Sahari Mg.Dua,Senen Sentral,-6.136047,106.825236,-6.178160999999999,106.842132,33,78
165,Kampung Melayu,Gn.Sahari Mg.Dua,-6.224627799999999,106.8667312,-6.136047,106.825236,46,24
165,Kampung Melayu,Gn.Sahari Mg.Dua,-6.224627799999999,106.8667312,-6.136047,106.825236,46,24
165,Kampung Melayu,Gn.Sahari Mg.Dua,-6.224627799999999,106.8667312,-6.136047,106.825236,46,24
165,Kampung Melayu,Gn.Sahari Mg.Dua,-6.224627799999999,106.8667312,-6.136047,106.825236,46,24
165,Kampung Melayu,Gn.Sahari Mg.Dua,-6.224627799999999,106.8667312,-6.136047,106.825236,46,24
166,Senen Sentral,Ancol,-6.178160999999999,106.842132,-6.127498000000001,106.830416,97,0
166,Senen Sentral,Ancol,-6.178160999999999,106.842132,-6.127498000000001,106.830416,97,0
166,Senen Sentral,Ancol,-6.178160999999999,106.842132,-6.127498000000001,106.830416,97,0
166,Senen Sentral,Ancol,-6.178160999999999,106.842132,-6.127498000000001,106.830416,97,0
166,Senen Sentral,Ancol,-6.178160999999999,106.842132,-6.127498000000001,106.830416,97,0
166,Senen Sentral,Ancol,-6.178160999999999,106.842132,-6.127498000000001,106.830416,97,0
166,Senen Sentral,Ancol,-6.178160999999999,106.842132,-6.127498000000001,106.830416,97,0
166,Senen Sentral,Ancol,-6.178160999999999,106.842132,-6.127498000000001,106.830416,97,0
167,Ancol,Senen Sentral,-6.127498000000001,106.830416,-6.178160999999999,106.842132,1,78
168,Gn.Sahari Mg.Dua,Ancol,-6.136047,106.825236,-6.127498000000001,106.830416,33,0
168,Gn.Sahari Mg.Dua,Ancol,-6.136047,106.825236,-6.127498000000001,106.830416,33,0
168,Gn.Sahari Mg.Dua,Ancol,-6.136047,106.825236,-6.127498000000001,106.830416,33,0
168,Gn.Sahari Mg.Dua,Ancol,-6.136047,106.825236,-6.127498000000001,106.830416,33,0
168,Gn.Sahari Mg.Dua,Ancol,-6.136047,106.825236,-6.127498000000001,106.830416,33,0
168,Gn.Sahari Mg.Dua,Ancol,-6.136047,106.825236,-6.127498000000001,106.830416,33,0
168,Gn.Sahari Mg.Dua,Ancol,-6.136047,106.825236,-6.127498000000001,106.830416,33,0
169,Tegalan,Senen Sentral,-6.202948999999999,106.857115,-6.178160999999999,106.842132,106,78
170,Salemba UI,Senen Sentral,-6.1936972,106.8490886,-6.178160999999999,106.842132,94,78
170,Salemba UI,Senen Sentral,-6.1936972,106.8490886,-6.178160999999999,106.842132,94,78
170,Salemba UI,Senen Sentral,-6.1936972,106.8490886,-6.178160999999999,106.842132,94,78
171,Senen Sentral,Tegalan,-6.178160999999999,106.842132,-6.202948999999999,106.857115,97,86
171,Senen Sentral,Tegalan,-6.178160999999999,106.842132,-6.202948999999999,106.857115,97,86
171,Senen Sentral,Tegalan,-6.178160999999999,106.842132,-6.202948999999999,106.857115,97,86
171,Senen Sentral,Tegalan,-6.178160999999999,106.842132,-6.202948999999999,106.857115,97,86
171,Senen Sentral,Tegalan,-6.178160999999999,106.842132,-6.202948999999999,106.857115,97,86
171,Senen Sentral,Tegalan,-6.178160999999999,106.842132,-6.202948999999999,106.857115,97,86
171,Senen Sentral,Tegalan,-6.178160999999999,106.842132,-6.202948999999999,106.857115,97,86
172,Mall Sunter,Senen Sentral,-6.142718899999999,106.8905925,-6.178160999999999,106.842132,54,78
172,Mall Sunter,Senen Sentral,-6.142718899999999,106.8905925,-6.178160999999999,106.842132,54,78
172,Mall Sunter,Senen Sentral,-6.142718899999999,106.8905925,-6.178160999999999,106.842132,54,78
172,Mall Sunter,Senen Sentral,-6.142718899999999,106.8905925,-6.178160999999999,106.842132,54,78
172,Mall Sunter,Senen Sentral,-6.142718899999999,106.8905925,-6.178160999999999,106.842132,54,78
172,Mall Sunter,Senen Sentral,-6.142718899999999,106.8905925,-6.178160999999999,106.842132,54,78
173,SMP 140,Gn.Sahari Mg.Dua,-6.139764,106.8592001,-6.136047,106.825236,92,24
173,SMP 140,Gn.Sahari Mg.Dua,-6.139764,106.8592001,-6.136047,106.825236,92,24
173,SMP 140,Gn.Sahari Mg.Dua,-6.139764,106.8592001,-6.136047,106.825236,92,24
173,SMP 140,Gn.Sahari Mg.Dua,-6.139764,106.8592001,-6.136047,106.825236,92,24
174,Gn.Sahari Mg.Dua,Penjaringan,-6.136047,106.825236,-6.1262897,106.7920473,33,57
174,Gn.Sahari Mg.Dua,Penjaringan,-6.136047,106.825236,-6.1262897,106.7920473,33,57
174,Gn.Sahari Mg.Dua,Penjaringan,-6.136047,106.825236,-6.1262897,106.7920473,33,57
174,Gn.Sahari Mg.Dua,Penjaringan,-6.136047,106.825236,-6.1262897,106.7920473,33,57
174,Gn.Sahari Mg.Dua,Penjaringan,-6.136047,106.825236,-6.1262897,106.7920473,33,57
174,Gn.Sahari Mg.Dua,Penjaringan,-6.136047,106.825236,-6.1262897,106.7920473,33,57
175,Kampung Melayu,Garuda Taman Mini,-6.224627799999999,106.8667312,-6.2901827,106.8811721,46,21
175,Kampung Melayu,Garuda Taman Mini,-6.224627799999999,106.8667312,-6.2901827,106.8811721,46,21
175,Kampung Melayu,Garuda Taman Mini,-6.224627799999999,106.8667312,-6.2901827,106.8811721,46,21
175,Kampung Melayu,Garuda Taman Mini,-6.224627799999999,106.8667312,-6.2901827,106.8811721,46,21
175,Kampung Melayu,Garuda Taman Mini,-6.224627799999999,106.8667312,-6.2901827,106.8811721,46,21
175,Kampung Melayu,Garuda Taman Mini,-6.224627799999999,106.8667312,-6.2901827,106.8811721,46,21
175,Kampung Melayu,Garuda Taman Mini,-6.224627799999999,106.8667312,-6.2901827,106.8811721,46,21
176,Mall Sunter,RS Sumber Waras,-6.142718899999999,106.8905925,-6.166276,106.79691,54,68
176,Mall Sunter,RS Sumber Waras,-6.142718899999999,106.8905925,-6.166276,106.79691,54,68
177,Mall Sunter,Cempaka Timur,-6.142718899999999,106.8905925,-6.166629599999999,106.875826,54,6
177,Mall Sunter,Cempaka Timur,-6.142718899999999,106.8905925,-6.166629599999999,106.875826,54,6
177,Mall Sunter,Cempaka Timur,-6.142718899999999,106.8905925,-6.166629599999999,106.875826,54,6
177,Mall Sunter,Cempaka Timur,-6.142718899999999,106.8905925,-6.166629599999999,106.875826,54,6
178,Mall Sunter,Stasiun Kota,-6.142718899999999,106.8905925,-6.137797,106.814012,54,83
178,Mall Sunter,Stasiun Kota,-6.142718899999999,106.8905925,-6.137797,106.814012,54,83
178,Mall Sunter,Stasiun Kota,-6.142718899999999,106.8905925,-6.137797,106.814012,54,83
178,Mall Sunter,Stasiun Kota,-6.142718899999999,106.8905925,-6.137797,106.814012,54,83
178,Mall Sunter,Stasiun Kota,-6.142718899999999,106.8905925,-6.137797,106.814012,54,83
178,Mall Sunter,Stasiun Kota,-6.142718899999999,106.8905925,-6.137797,106.814012,54,83
178,Mall Sunter,Stasiun Kota,-6.142718899999999,106.8905925,-6.137797,106.814012,54,83
181,Danau Agung,Stasiun Kota,-6.14685,106.85795,-6.137797,106.814012,18,83
181,Danau Agung,Stasiun Kota,-6.14685,106.85795,-6.137797,106.814012,18,83
181,Danau Agung,Stasiun Kota,-6.14685,106.85795,-6.137797,106.814012,18,83
181,Danau Agung,Stasiun Kota,-6.14685,106.85795,-6.137797,106.814012,18,83
181,Danau Agung,Stasiun Kota,-6.14685,106.85795,-6.137797,106.814012,18,83
181,Danau Agung,Stasiun Kota,-6.14685,106.85795,-6.137797,106.814012,18,83
181,Danau Agung,Stasiun Kota,-6.14685,106.85795,-6.137797,106.814012,18,83
181,Danau Agung,Stasiun Kota,-6.14685,106.85795,-6.137797,106.814012,18,83
182,Landas Pacu Timur,Stasiun Kota,-6.1521666,106.854226,-6.137797,106.814012,52,83
182,Landas Pacu Timur,Stasiun Kota,-6.1521666,106.854226,-6.137797,106.814012,52,83
182,Landas Pacu Timur,Stasiun Kota,-6.1521666,106.854226,-6.137797,106.814012,52,83
182,Landas Pacu Timur,Stasiun Kota,-6.1521666,106.854226,-6.137797,106.814012,52,83
183,SMP 140,Stasiun Kota,-6.139764,106.8592001,-6.137797,106.814012,92,83
183,SMP 140,Stasiun Kota,-6.139764,106.8592001,-6.137797,106.814012,92,83
183,SMP 140,Stasiun Kota,-6.139764,106.8592001,-6.137797,106.814012,92,83
183,SMP 140,Stasiun Kota,-6.139764,106.8592001,-6.137797,106.814012,92,83
183,SMP 140,Stasiun Kota,-6.139764,106.8592001,-6.137797,106.814012,92,83
183,SMP 140,Stasiun Kota,-6.139764,106.8592001,-6.137797,106.814012,92,83
185,Mall Sunter,Blok M,-6.142718899999999,106.8905925,-6.2426298,106.8009663,54,3
185,Mall Sunter,Blok M,-6.142718899999999,106.8905925,-6.2426298,106.8009663,54,3
185,Mall Sunter,Blok M,-6.142718899999999,106.8905925,-6.2426298,106.8009663,54,3
185,Mall Sunter,Blok M,-6.142718899999999,106.8905925,-6.2426298,106.8009663,54,3
185,Mall Sunter,Blok M,-6.142718899999999,106.8905925,-6.2426298,106.8009663,54,3
185,Mall Sunter,Blok M,-6.142718899999999,106.8905925,-6.2426298,106.8009663,54,3
185,Mall Sunter,Blok M,-6.142718899999999,106.8905925,-6.2426298,106.8009663,54,3
188,Flyover Jatinegara,Sunter kelapa Gading,-6.215192,106.8735562,-6.142718899999999,106.8905925,26,84
190,Perumnas Klender,Sunter kelapa Gading,-6.2166549,106.9305771,-6.142718899999999,106.8905925,77,84
190,Perumnas Klender,Sunter kelapa Gading,-6.2166549,106.9305771,-6.142718899999999,106.8905925,77,84
190,Perumnas Klender,Sunter kelapa Gading,-6.2166549,106.9305771,-6.142718899999999,106.8905925,77,84
190,Perumnas Klender,Sunter kelapa Gading,-6.2166549,106.9305771,-6.142718899999999,106.8905925,77,84
190,Perumnas Klender,Sunter kelapa Gading,-6.2166549,106.9305771,-6.142718899999999,106.8905925,77,84
190,Perumnas Klender,Sunter kelapa Gading,-6.2166549,106.9305771,-6.142718899999999,106.8905925,77,84
190,Perumnas Klender,Sunter kelapa Gading,-6.2166549,106.9305771,-6.142718899999999,106.8905925,77,84
191,Flyover Jatinegara,Yos Sudarso Kodamar,-6.215192,106.8735562,-6.1620449,106.8816812,26,95
191,Flyover Jatinegara,Yos Sudarso Kodamar,-6.215192,106.8735562,-6.1620449,106.8816812,26,95
191,Flyover Jatinegara,Yos Sudarso Kodamar,-6.215192,106.8735562,-6.1620449,106.8816812,26,95
191,Flyover Jatinegara,Yos Sudarso Kodamar,-6.215192,106.8735562,-6.1620449,106.8816812,26,95
191,Flyover Jatinegara,Yos Sudarso Kodamar,-6.215192,106.8735562,-6.1620449,106.8816812,26,95
191,Flyover Jatinegara,Yos Sudarso Kodamar,-6.215192,106.8735562,-6.1620449,106.8816812,26,95
191,Flyover Jatinegara,Yos Sudarso Kodamar,-6.215192,106.8735562,-6.1620449,106.8816812,26,95
191,Flyover Jatinegara,Yos Sudarso Kodamar,-6.215192,106.8735562,-6.1620449,106.8816812,26,95
192,Perumnas Klender,Flyover Jatinegara,-6.2166549,106.9305771,-6.215192,106.8735562,77,16
192,Perumnas Klender,Flyover Jatinegara,-6.2166549,106.9305771,-6.215192,106.8735562,77,16
192,Perumnas Klender,Flyover Jatinegara,-6.2166549,106.9305771,-6.215192,106.8735562,77,16
192,Perumnas Klender,Flyover Jatinegara,-6.2166549,106.9305771,-6.215192,106.8735562,77,16
192,Perumnas Klender,Flyover Jatinegara,-6.2166549,106.9305771,-6.215192,106.8735562,77,16
192,Perumnas Klender,Flyover Jatinegara,-6.2166549,106.9305771,-6.215192,106.8735562,77,16
192,Perumnas Klender,Flyover Jatinegara,-6.2166549,106.9305771,-6.215192,106.8735562,77,16
193,Walikota Jakarta Timur,Flyover Jatinegara,-6.212512299999999,106.9453342,-6.215192,106.8735562,114,16
193,Walikota Jakarta Timur,Flyover Jatinegara,-6.212512299999999,106.9453342,-6.215192,106.8735562,114,16
193,Walikota Jakarta Timur,Flyover Jatinegara,-6.212512299999999,106.9453342,-6.215192,106.8735562,114,16
193,Walikota Jakarta Timur,Flyover Jatinegara,-6.212512299999999,106.9453342,-6.215192,106.8735562,114,16
193,Walikota Jakarta Timur,Flyover Jatinegara,-6.212512299999999,106.9453342,-6.215192,106.8735562,114,16
193,Walikota Jakarta Timur,Flyover Jatinegara,-6.212512299999999,106.9453342,-6.215192,106.8735562,114,16
193,Walikota Jakarta Timur,Flyover Jatinegara,-6.212512299999999,106.9453342,-6.215192,106.8735562,114,16
193,Walikota Jakarta Timur,Flyover Jatinegara,-6.212512299999999,106.9453342,-6.215192,106.8735562,114,16
194,Walikota Jakarta Timur,Flyover Raden Inten,-6.212512299999999,106.9453342,-6.215964899999999,106.9243807,114,17
194,Walikota Jakarta Timur,Flyover Raden Inten,-6.212512299999999,106.9453342,-6.215964899999999,106.9243807,114,17
194,Walikota Jakarta Timur,Flyover Raden Inten,-6.212512299999999,106.9453342,-6.215964899999999,106.9243807,114,17
195,Perumnas Klender,Jatinegara RS Premier,-6.2166549,106.9305771,-6.2214222,106.8680719,77,32
195,Perumnas Klender,Jatinegara RS Premier,-6.2166549,106.9305771,-6.2214222,106.8680719,77,32
196,Walikota Jakarta Timur,Stasiun Jatinegara Timur,-6.212512299999999,106.9453342,-6.215621,106.8680505,114,82
196,Walikota Jakarta Timur,Stasiun Jatinegara Timur,-6.212512299999999,106.9453342,-6.215621,106.8680505,114,82
196,Walikota Jakarta Timur,Stasiun Jatinegara Timur,-6.212512299999999,106.9453342,-6.215621,106.8680505,114,82
196,Walikota Jakarta Timur,Stasiun Jatinegara Timur,-6.212512299999999,106.9453342,-6.215621,106.8680505,114,82
196,Walikota Jakarta Timur,Stasiun Jatinegara Timur,-6.212512299999999,106.9453342,-6.215621,106.8680505,114,82
196,Walikota Jakarta Timur,Stasiun Jatinegara Timur,-6.212512299999999,106.9453342,-6.215621,106.8680505,114,82
197,Perumnas Klender,Stasiun Jatinegara Timur,-6.2166549,106.9305771,-6.215621,106.8680505,77,82
197,Perumnas Klender,Stasiun Jatinegara Timur,-6.2166549,106.9305771,-6.215621,106.8680505,77,82
197,Perumnas Klender,Stasiun Jatinegara Timur,-6.2166549,106.9305771,-6.215621,106.8680505,77,82
197,Perumnas Klender,Stasiun Jatinegara Timur,-6.2166549,106.9305771,-6.215621,106.8680505,77,82
197,Perumnas Klender,Stasiun Jatinegara Timur,-6.2166549,106.9305771,-6.215621,106.8680505,77,82
197,Perumnas Klender,Stasiun Jatinegara Timur,-6.2166549,106.9305771,-6.215621,106.8680505,77,82
197,Perumnas Klender,Stasiun Jatinegara Timur,-6.2166549,106.9305771,-6.215621,106.8680505,77,82
198,Flyover Jatinegara,Cempaka Timur,-6.215192,106.8735562,-6.166629599999999,106.875826,26,6
201,Penas Kalimalang,Sunter kelapa Gading,-6.23907,106.878,-6.142718899999999,106.8905925,72,84
201,Penas Kalimalang,Sunter kelapa Gading,-6.23907,106.878,-6.142718899999999,106.8905925,72,84
202,Terminal Tj.Priuk,Sunter kelapa Gading,-6.1097153,106.8813547,-6.142718899999999,106.8905925,110,84
202,Terminal Tj.Priuk,Sunter kelapa Gading,-6.1097153,106.8813547,-6.142718899999999,106.8905925,110,84
202,Terminal Tj.Priuk,Sunter kelapa Gading,-6.1097153,106.8813547,-6.142718899999999,106.8905925,110,84
202,Terminal Tj.Priuk,Sunter kelapa Gading,-6.1097153,106.8813547,-6.142718899999999,106.8905925,110,84
204,Permai Koja,Sunter kelapa Gading,-6.113918,106.893089,-6.142718899999999,106.8905925,75,84
204,Permai Koja,Sunter kelapa Gading,-6.113918,106.893089,-6.142718899999999,106.8905925,75,84
